0.0,5.0,8.25,2.0,7.07,8.06,3.61,3.0,2.83,3.61,1.41,7.81
5.0,0.0,4.12,3.61,5.0,5.66,2.0,3.16,2.24,6.32,5.0,9.06
8.25,4.12,0.0,6.32,3.16,3.0,6.08,5.39,6.0,7.81,7.62,8.54
2.0,3.61,6.32,0.0,5.1,6.08,3.0,1.0,2.0,3.0,1.41,6.71
7.07,5.0,3.16,5.1,0.0,1.0,6.4,4.12,5.83,5.39,6.0,5.39
8.06,5.66,3.0,6.08,1.0,0.0,7.21,5.1,6.71,6.32,7.0,5.83
3.61,2.0,6.08,3.0,6.4,7.21,0.0,3.16,1.0,6.0,4.12,9.49
3.0,3.16,5.39,1.0,4.12,5.1,3.16,0.0,2.24,3.16,2.24,6.32
2.83,2.24,6.0,2.0,5.83,6.71,1.0,2.24,0.0,5.0,3.16,8.54
3.61,6.32,7.81,3.0,5.39,6.32,6.0,3.16,5.0,0.0,2.24,4.24
1.41,5.0,7.62,1.41,6.0,7.0,4.12,2.24,3.16,2.24,0.0,6.4
7.81,9.06,8.54,6.71,5.39,5.83,9.49,6.32,8.54,4.24,6.4,0.0
