0.0,5.0,3.61,2.0,7.62,7.62,8.06,8.06,4.24,3.0,1.0,6.32,6.32
5.0,0.0,4.24,7.0,7.28,3.61,8.94,7.07,3.61,5.83,5.1,9.22,2.24
3.61,4.24,0.0,5.0,4.12,5.0,5.1,4.47,1.0,2.0,4.47,5.0,4.12
2.0,7.0,5.0,0.0,8.6,9.49,8.54,9.22,5.83,3.61,2.24,6.0,8.25
7.62,7.28,4.12,8.6,0.0,5.66,2.24,1.0,4.0,5.0,8.54,5.1,5.83
7.62,3.61,5.0,9.49,5.66,0.0,7.81,5.0,4.0,7.0,8.06,9.49,1.41
8.06,8.94,5.1,8.54,2.24,7.81,0.0,3.16,5.39,5.1,9.06,3.61,7.81
8.06,7.07,4.47,9.22,1.0,5.0,3.16,0.0,4.12,5.66,8.94,6.08,5.39
4.24,3.61,1.0,5.83,4.0,4.0,5.39,4.12,0.0,3.0,5.0,5.83,3.16
3.0,5.83,2.0,3.61,5.0,7.0,5.1,5.66,3.0,0.0,4.0,3.61,6.08
1.0,5.1,4.47,2.24,8.54,8.06,9.06,8.94,5.0,4.0,0.0,7.28,6.71
6.32,9.22,5.0,6.0,5.1,9.49,3.61,6.08,5.83,3.61,7.28,0.0,8.94
6.32,2.24,4.12,8.25,5.83,1.41,7.81,5.39,3.16,6.08,6.71,8.94,0.0
