0.0,8.25,3.0,7.28,2.24,1.41,5.0,7.21,1.41,5.83,4.12,6.4,2.24
8.25,0.0,5.39,4.12,9.0,7.07,6.4,2.83,7.62,3.16,7.28,3.61,9.85
3.0,5.39,0.0,4.47,4.47,2.24,3.16,5.0,2.24,3.61,4.47,4.47,4.47
7.28,4.12,4.47,0.0,8.94,6.71,3.16,6.08,6.08,5.39,8.49,6.32,8.0
2.24,9.0,4.47,8.94,0.0,2.24,7.07,7.28,3.61,6.08,2.83,6.32,4.0
1.41,7.07,2.24,6.71,2.24,0.0,5.0,5.83,2.0,4.47,3.0,5.0,3.61
5.0,6.4,3.16,3.16,7.07,5.0,0.0,7.28,3.61,6.08,7.62,7.07,5.1
7.21,2.83,5.0,6.08,7.28,5.83,7.28,0.0,7.07,1.41,5.0,1.0,9.22
1.41,7.62,2.24,6.08,3.61,2.0,3.61,7.07,0.0,5.66,5.0,6.4,2.24
5.83,3.16,3.61,5.39,6.08,4.47,6.08,1.41,5.66,0.0,4.12,1.0,7.81
4.12,7.28,4.47,8.49,2.83,3.0,7.62,5.0,5.0,4.12,0.0,4.0,6.32
6.4,3.61,4.47,6.32,6.32,5.0,7.07,1.0,6.4,1.0,4.0,0.0,8.49
2.24,9.85,4.47,8.0,4.0,3.61,5.1,9.22,2.24,7.81,6.32,8.49,0.0
