0.0,5.1,9.85,3.61,3.0,2.24,6.08,9.22,6.4,7.28,5.0,5.1,4.47
5.1,0.0,6.4,5.0,6.4,3.61,2.24,5.0,4.12,2.24,1.0,2.0,5.83
9.85,6.4,0.0,7.07,9.06,7.62,4.24,2.0,10.3,6.32,5.66,5.0,7.0
3.61,5.0,7.07,0.0,2.0,2.0,4.47,7.07,8.25,7.07,4.24,3.61,1.0
3.0,6.4,9.06,2.0,0.0,2.83,6.32,9.06,8.94,8.6,5.83,5.39,2.24
2.24,3.61,7.62,2.0,2.83,0.0,4.0,7.07,6.32,5.83,3.16,3.0,3.0
6.08,2.24,4.24,4.47,6.32,4.0,0.0,3.16,6.32,3.16,1.41,1.0,5.0
9.22,5.0,2.0,7.07,9.06,7.07,3.16,0.0,8.6,4.47,4.47,4.12,7.28
6.4,4.12,10.3,8.25,8.94,6.32,6.32,8.6,0.0,4.24,5.1,6.08,9.22
7.28,2.24,6.32,7.07,8.6,5.83,3.16,4.47,4.24,0.0,2.83,3.61,7.81
5.0,1.0,5.66,4.24,5.83,3.16,1.41,4.47,5.1,2.83,0.0,1.0,5.0
5.1,2.0,5.0,3.61,5.39,3.0,1.0,4.12,6.08,3.61,1.0,0.0,4.24
4.47,5.83,7.0,1.0,2.24,3.0,5.0,7.28,9.22,7.81,5.0,4.24,0.0
