0.0,4.0,2.0,6.4,1.41,2.24,3.61,7.28,5.1,5.83,2.24,4.0,3.61
4.0,0.0,4.47,4.12,5.1,3.61,3.61,3.61,1.41,3.16,5.39,5.66,6.71
2.0,4.47,0.0,7.81,1.41,1.0,5.39,8.06,5.83,7.07,1.0,2.0,5.39
6.4,4.12,7.81,0.0,7.81,7.21,3.16,2.83,3.0,1.0,8.49,9.43,7.07
1.41,5.1,1.41,7.81,0.0,2.24,5.0,8.54,6.32,7.21,1.0,3.16,4.12
2.24,3.61,1.0,7.21,2.24,0.0,5.1,7.21,5.0,6.4,2.0,2.24,5.83
3.61,3.61,5.39,3.16,5.0,5.1,0.0,5.1,3.61,3.0,5.83,7.28,4.0
7.28,3.61,8.06,2.83,8.54,7.21,5.1,0.0,2.24,2.24,8.94,9.22,9.06
5.1,1.41,5.83,3.0,6.32,5.0,3.61,2.24,0.0,2.0,6.71,7.07,7.28
5.83,3.16,7.07,1.0,7.21,6.4,3.0,2.24,2.0,0.0,7.81,8.6,7.0
2.24,5.39,1.0,8.49,1.0,2.0,5.83,8.94,6.71,7.81,0.0,2.24,5.1
4.0,5.66,2.0,9.43,3.16,2.24,7.28,9.22,7.07,8.6,2.24,0.0,7.28
3.61,6.71,5.39,7.07,4.12,5.83,4.0,9.06,7.28,7.0,5.1,7.28,0.0
286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825,286.8825
