0.0,7.07,2.83,1.0,8.54,7.28,4.12,6.71,2.83,5.1,1.41,3.61
7.07,0.0,9.06,7.28,8.06,7.81,6.71,6.4,5.1,8.94,8.0,9.22
2.83,9.06,0.0,3.61,7.81,6.4,3.61,6.4,4.0,3.16,1.41,1.0
1.0,7.28,3.61,0.0,9.49,8.25,5.1,7.62,3.61,6.08,2.24,4.47
8.54,8.06,7.81,9.49,0.0,1.41,4.47,2.0,6.08,5.0,8.06,7.07
7.28,7.81,6.4,8.25,1.41,0.0,3.16,1.41,5.0,3.61,6.71,5.66
4.12,6.71,3.61,5.1,4.47,3.16,0.0,2.83,2.24,2.24,3.61,3.16
6.71,6.4,6.4,7.62,2.0,1.41,2.83,0.0,4.12,4.12,6.4,5.83
2.83,5.1,4.0,3.61,6.08,5.0,2.24,4.12,0.0,4.24,3.16,4.12
5.1,8.94,3.16,6.08,5.0,3.61,2.24,4.12,4.24,0.0,4.0,2.24
1.41,8.0,1.41,2.24,8.06,6.71,3.61,6.4,3.16,4.0,0.0,2.24
3.61,9.22,1.0,4.47,7.07,5.66,3.16,5.83,4.12,2.24,2.24,0.0
244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004,244.14750000000004
