0.0,7.28,5.0,7.81,9.43,9.06,9.43,6.4,9.85,9.0,5.39,7.07
7.28,0.0,2.83,4.47,6.32,9.22,3.16,2.83,2.83,9.9,5.83,1.0
5.0,2.83,0.0,6.0,8.0,9.85,5.83,4.0,5.66,10.3,5.83,2.24
7.81,4.47,6.0,0.0,2.0,5.0,3.16,2.0,4.47,5.83,3.16,5.39
9.43,6.32,8.0,2.0,0.0,4.12,4.24,4.0,5.66,5.1,4.24,7.28
9.06,9.22,9.85,5.0,4.12,0.0,8.06,6.4,9.43,1.0,4.12,10.0
9.43,3.16,5.83,3.16,4.24,8.06,0.0,3.16,1.41,8.94,6.0,4.12
6.4,2.83,4.0,2.0,4.0,6.4,3.16,0.0,4.0,7.07,3.16,3.61
9.85,2.83,5.66,4.47,5.66,9.43,1.41,4.0,0.0,10.3,7.07,3.61
9.0,9.9,10.3,5.83,5.1,1.0,8.94,7.07,10.3,0.0,4.47,10.63
5.39,5.83,5.83,3.16,4.24,4.12,6.0,3.16,7.07,4.47,0.0,6.4
7.07,1.0,2.24,5.39,7.28,10.0,4.12,3.61,3.61,10.63,6.4,0.0
285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225,285.3225
